Date, Open, High, Low, Close
02/21/24, 9.46, 9.46, 9.46, 9.46
02/20/24, 9.49, 9.49, 9.49, 9.49
02/16/24, 9.48, 9.48, 9.48, 9.48
02/15/24, 9.51, 9.51, 9.51, 9.51
02/14/24, 9.49, 9.49, 9.49, 9.49
02/13/24, 9.45, 9.45, 9.45, 9.45
02/12/24, 9.54, 9.54, 9.54, 9.54
02/09/24, 9.54, 9.54, 9.54, 9.54
02/08/24, 9.55, 9.55, 9.55, 9.55
02/07/24, 9.57, 9.57, 9.57, 9.57
02/06/24, 9.59, 9.59, 9.59, 9.59
02/05/24, 9.55, 9.55, 9.55, 9.55
02/02/24, 9.62, 9.62, 9.62, 9.62
02/01/24, 9.71, 9.71, 9.71, 9.71
01/31/24, 9.66, 9.66, 9.66, 9.66
01/30/24, 9.61, 9.61, 9.61, 9.61
01/29/24, 9.60, 9.60, 9.60, 9.60
01/26/24, 9.57, 9.57, 9.57, 9.57
01/25/24, 9.58, 9.58, 9.58, 9.58
01/24/24, 9.54, 9.54, 9.54, 9.54
01/23/24, 9.56, 9.56, 9.56, 9.56
01/22/24, 9.58, 9.58, 9.58, 9.58
01/19/24, 9.56, 9.56, 9.56, 9.56
01/18/24, 9.56, 9.56, 9.56, 9.56
01/17/24, 9.58, 9.58, 9.58, 9.58
01/16/24, 9.61, 9.61, 9.61, 9.61
01/12/24, 9.67, 9.67, 9.67, 9.67
01/11/24, 9.65, 9.65, 9.65, 9.65
01/10/24, 9.61, 9.61, 9.61, 9.61
01/09/24, 9.62, 9.62, 9.62, 9.62
01/08/24, 9.63, 9.63, 9.63, 9.63
01/05/24, 9.59, 9.59, 9.59, 9.59
01/04/24, 9.61, 9.61, 9.61, 9.61
01/03/24, 9.66, 9.66, 9.66, 9.66
01/02/24, 9.66, 9.66, 9.66, 9.66
12/29/23, 9.71, 9.71, 9.71, 9.71
12/28/23, 9.71, 9.71, 9.71, 9.71
12/27/23, 9.74, 9.74, 9.74, 9.74
12/26/23, 9.68, 9.68, 9.68, 9.68
12/22/23, 9.68, 9.68, 9.68, 9.68
12/21/23, 9.68, 9.68, 9.68, 9.68
12/20/23, 9.69, 9.69, 9.69, 9.69
12/19/23, 9.66, 9.66, 9.66, 9.66
12/18/23, 9.65, 9.65, 9.65, 9.65
12/15/23, 9.67, 9.67, 9.67, 9.67
12/14/23, 9.68, 9.68, 9.68, 9.68
12/13/23, 9.60, 9.60, 9.60, 9.60
12/12/23, 9.49, 9.49, 9.49, 9.49
12/11/23, 9.47, 9.47, 9.47, 9.47
12/08/23, 9.47, 9.47, 9.47, 9.47
12/07/23, 9.51, 9.51, 9.51, 9.51
12/06/23, 9.52, 9.52, 9.52, 9.52
12/05/23, 9.49, 9.49, 9.49, 9.49
12/04/23, 9.43, 9.43, 9.43, 9.43
12/01/23, 9.46, 9.46, 9.46, 9.46
11/30/23, 9.39, 9.39, 9.39, 9.39
11/29/23, 9.42, 9.42, 9.42, 9.42
11/28/23, 9.37, 9.37, 9.37, 9.37
11/27/23, 9.34, 9.34, 9.34, 9.34
11/24/23, 9.28, 9.28, 9.28, 9.28
11/22/23, 9.32, 9.32, 9.32, 9.32
11/21/23, 9.32, 9.32, 9.32, 9.32
11/20/23, 9.31, 9.31, 9.31, 9.31
11/17/23, 9.30, 9.30, 9.30, 9.30
11/16/23, 9.28, 9.28, 9.28, 9.28
11/15/23, 9.23, 9.23, 9.23, 9.23
11/14/23, 9.28, 9.28, 9.28, 9.28
11/13/23, 9.18, 9.18, 9.18, 9.18
11/10/23, 9.18, 9.18, 9.18, 9.18
11/09/23, 9.16, 9.16, 9.16, 9.16
11/08/23, 9.24, 9.24, 9.24, 9.24
11/07/23, 9.20, 9.20, 9.20, 9.20
11/06/23, 9.16, 9.16, 9.16, 9.16
11/03/23, 9.20, 9.20, 9.20, 9.20
11/02/23, 9.14, 9.14, 9.14, 9.14
11/01/23, 9.09, 9.09, 9.09, 9.09
10/31/23, 9.01, 9.01, 9.01, 9.01
10/30/23, 9.02, 9.02, 9.02, 9.02
10/27/23, 9.04, 9.04, 9.04, 9.04
10/26/23, 9.04, 9.04, 9.04, 9.04
10/25/23, 8.98, 8.98, 8.98, 8.98
10/24/23, 9.05, 9.05, 9.05, 9.05
10/23/23, 9.02, 9.02, 9.02, 9.02
10/20/23, 8.99, 8.99, 8.99, 8.99
10/19/23, 8.96, 8.96, 8.96, 8.96
10/18/23, 9.00, 9.00, 9.00, 9.00
10/17/23, 9.04, 9.04, 9.04, 9.04
10/16/23, 9.10, 9.10, 9.10, 9.10
10/13/23, 9.15, 9.15, 9.15, 9.15
10/12/23, 9.11, 9.11, 9.11, 9.11
10/11/23, 9.18, 9.18, 9.18, 9.18
10/10/23, 9.14, 9.14, 9.14, 9.14
10/09/23, 9.14, 9.14, 9.14, 9.14
10/06/23, 9.06, 9.06, 9.06, 9.06
10/05/23, 9.10, 9.10, 9.10, 9.10
10/04/23, 9.10, 9.10, 9.10, 9.10
10/03/23, 9.04, 9.04, 9.04, 9.04
10/02/23, 9.11, 9.11, 9.11, 9.11
09/29/23, 9.18, 9.18, 9.18, 9.18
09/28/23, 9.18, 9.18, 9.18, 9.18
09/27/23, 9.16, 9.16, 9.16, 9.16
09/26/23, 9.20, 9.20, 9.20, 9.20
09/25/23, 9.21, 9.21, 9.21, 9.21
09/22/23, 9.27, 9.27, 9.27, 9.27
09/21/23, 9.24, 9.24, 9.24, 9.24
09/20/23, 9.30, 9.30, 9.30, 9.30
09/19/23, 9.30, 9.30, 9.30, 9.30
09/18/23, 9.33, 9.33, 9.33, 9.33
09/15/23, 9.32, 9.32, 9.32, 9.32
09/14/23, 9.34, 9.34, 9.34, 9.34
09/13/23, 9.36, 9.36, 9.36, 9.36
09/12/23, 9.35, 9.35, 9.35, 9.35
09/11/23, 9.34, 9.34, 9.34, 9.34
09/08/23, 9.36, 9.36, 9.36, 9.36
09/07/23, 9.35, 9.35, 9.35, 9.35
09/06/23, 9.33, 9.33, 9.33, 9.33
09/05/23, 9.34, 9.34, 9.34, 9.34
09/01/23, 9.39, 9.39, 9.39, 9.39
08/31/23, 9.44, 9.44, 9.44, 9.44
08/30/23, 9.42, 9.42, 9.42, 9.42
08/29/23, 9.43, 9.43, 9.43, 9.43
08/28/23, 9.37, 9.37, 9.37, 9.37
08/25/23, 9.35, 9.35, 9.35, 9.35
08/24/23, 9.35, 9.35, 9.35, 9.35
08/23/23, 9.38, 9.38, 9.38, 9.38
08/22/23, 9.29, 9.29, 9.29, 9.29
08/21/23, 9.29, 9.29, 9.29, 9.29
08/18/23, 9.33, 9.33, 9.33, 9.33
08/17/23, 9.31, 9.31, 9.31, 9.31
08/16/23, 9.32, 9.32, 9.32, 9.32
08/15/23, 9.35, 9.35, 9.35, 9.35
08/14/23, 9.37, 9.37, 9.37, 9.37
08/11/23, 9.38, 9.38, 9.38, 9.38
08/10/23, 9.42, 9.42, 9.42, 9.42
08/09/23, 9.47, 9.47, 9.47, 9.47
08/08/23, 9.47, 9.47, 9.47, 9.47
08/07/23, 9.44, 9.44, 9.44, 9.44
08/04/23, 9.45, 9.45, 9.45, 9.45
08/03/23, 9.38, 9.38, 9.38, 9.38
08/02/23, 9.44, 9.44, 9.44, 9.44
08/01/23, 9.47, 9.47, 9.47, 9.47
07/31/23, 9.52, 9.52, 9.52, 9.52
07/28/23, 9.51, 9.51, 9.51, 9.51
07/27/23, 9.48, 9.48, 9.48, 9.48
07/26/23, 9.56, 9.56, 9.56, 9.56
07/25/23, 9.53, 9.53, 9.53, 9.53
07/24/23, 9.54, 9.54, 9.54, 9.54
07/21/23, 9.56, 9.56, 9.56, 9.56
07/20/23, 9.55, 9.55, 9.55, 9.55
07/19/23, 9.61, 9.61, 9.61, 9.61
07/18/23, 9.58, 9.58, 9.58, 9.58
07/17/23, 9.57, 9.57, 9.57, 9.57
07/14/23, 9.56, 9.56, 9.56, 9.56
07/13/23, 9.60, 9.60, 9.60, 9.60
07/12/23, 9.54, 9.54, 9.54, 9.54
07/11/23, 9.47, 9.47, 9.47, 9.47
07/10/23, 9.42, 9.42, 9.42, 9.42
07/07/23, 9.42, 9.42, 9.42, 9.42
07/06/23, 9.43, 9.43, 9.43, 9.43
07/05/23, 9.49, 9.49, 9.49, 9.49
07/03/23, 9.53, 9.53, 9.53, 9.53
06/30/23, 9.55, 9.55, 9.55, 9.55
06/29/23, 9.53, 9.53, 9.53, 9.53
06/28/23, 9.60, 9.60, 9.60, 9.60
06/27/23, 9.57, 9.57, 9.57, 9.57
06/26/23, 9.60, 9.60, 9.60, 9.60
06/23/23, 9.58, 9.58, 9.58, 9.58
06/22/23, 9.55, 9.55, 9.55, 9.55
06/21/23, 9.60, 9.60, 9.60, 9.60
06/20/23, 9.59, 9.59, 9.59, 9.59
06/16/23, 9.57, 9.57, 9.57, 9.57
06/15/23, 9.60, 9.60, 9.60, 9.60
06/14/23, 9.54, 9.54, 9.54, 9.54
06/13/23, 9.53, 9.53, 9.53, 9.53
06/12/23, 9.58, 9.58, 9.58, 9.58
06/09/23, 9.56, 9.56, 9.56, 9.56
06/08/23, 9.58, 9.58, 9.58, 9.58
06/07/23, 9.54, 9.54, 9.54, 9.54
06/06/23, 9.59, 9.59, 9.59, 9.59
06/05/23, 9.58, 9.58, 9.58, 9.58
06/02/23, 9.58, 9.58, 9.58, 9.58
06/01/23, 9.63, 9.63, 9.63, 9.63
05/31/23, 9.61, 9.61, 9.61, 9.61
05/30/23, 9.58, 9.58, 9.58, 9.58
05/26/23, 9.51, 9.51, 9.51, 9.51
05/25/23, 9.50, 9.50, 9.50, 9.50
05/24/23, 9.55, 9.55, 9.55, 9.55
05/23/23, 9.57, 9.57, 9.57, 9.57
05/22/23, 9.56, 9.56, 9.56, 9.56
05/19/23, 9.57, 9.57, 9.57, 9.57
05/18/23, 9.59, 9.59, 9.59, 9.59
05/17/23, 9.64, 9.64, 9.64, 9.64
05/16/23, 9.66, 9.66, 9.66, 9.66
05/15/23, 9.68, 9.68, 9.68, 9.68
05/12/23, 9.71, 9.71, 9.71, 9.71
05/11/23, 9.75, 9.75, 9.75, 9.75
05/10/23, 9.73, 9.73, 9.73, 9.73
05/09/23, 9.67, 9.67, 9.67, 9.67
05/08/23, 9.68, 9.68, 9.68, 9.68
05/05/23, 9.73, 9.73, 9.73, 9.73
05/04/23, 9.76, 9.76, 9.76, 9.76
05/03/23, 9.78, 9.78, 9.78, 9.78
05/02/23, 9.74, 9.74, 9.74, 9.74
05/01/23, 9.65, 9.65, 9.65, 9.65
04/28/23, 9.74, 9.74, 9.74, 9.74
04/27/23, 9.69, 9.69, 9.69, 9.69
04/26/23, 9.74, 9.74, 9.74, 9.74
04/25/23, 9.78, 9.78, 9.78, 9.78
04/24/23, 9.71, 9.71, 9.71, 9.71
04/21/23, 9.67, 9.67, 9.67, 9.67
04/20/23, 9.69, 9.69, 9.69, 9.69
04/19/23, 9.65, 9.65, 9.65, 9.65
04/18/23, 9.66, 9.66, 9.66, 9.66
04/17/23, 9.65, 9.65, 9.65, 9.65
04/14/23, 9.70, 9.70, 9.70, 9.70
04/13/23, 9.74, 9.74, 9.74, 9.74
04/12/23, 9.76, 9.76, 9.76, 9.76
04/11/23, 9.75, 9.75, 9.75, 9.75
04/10/23, 9.74, 9.74, 9.74, 9.74
04/06/23, 9.81, 9.81, 9.81, 9.81
04/05/23, 9.81, 9.81, 9.81, 9.81
04/04/23, 9.79, 9.79, 9.79, 9.79
04/03/23, 9.75, 9.75, 9.75, 9.75
03/31/23, 9.71, 9.71, 9.71, 9.71
03/30/23, 9.66, 9.66, 9.66, 9.66
03/29/23, 9.65, 9.65, 9.65, 9.65
03/28/23, 9.65, 9.65, 9.65, 9.65
03/27/23, 9.66, 9.66, 9.66, 9.66
03/24/23, 9.76, 9.76, 9.76, 9.76
03/23/23, 9.75, 9.75, 9.75, 9.75
03/22/23, 9.72, 9.72, 9.72, 9.72
03/21/23, 9.63, 9.63, 9.63, 9.63
03/20/23, 9.67, 9.67, 9.67, 9.67
03/17/23, 9.71, 9.71, 9.71, 9.71
03/16/23, 9.63, 9.63, 9.63, 9.63
03/15/23, 9.68, 9.68, 9.68, 9.68
03/14/23, 9.59, 9.59, 9.59, 9.59
03/13/23, 9.65, 9.65, 9.65, 9.65
03/10/23, 9.58, 9.58, 9.58, 9.58
03/09/23, 9.47, 9.47, 9.47, 9.47
03/08/23, 9.44, 9.44, 9.44, 9.44
03/07/23, 9.44, 9.44, 9.44, 9.44
03/06/23, 9.46, 9.46, 9.46, 9.46
03/03/23, 9.47, 9.47, 9.47, 9.47
03/02/23, 9.40, 9.40, 9.40, 9.40
03/01/23, 9.43, 9.43, 9.43, 9.43
02/28/23, 9.49, 9.49, 9.49, 9.49
02/27/23, 9.48, 9.48, 9.48, 9.48
02/24/23, 9.47, 9.47, 9.47, 9.47
02/23/23, 9.52, 9.52, 9.52, 9.52
02/22/23, 9.49, 9.49, 9.49, 9.49
02/21/23, 9.47, 9.47, 9.47, 9.47
02/17/23, 9.56, 9.56, 9.56, 9.56
02/16/23, 9.54, 9.54, 9.54, 9.54
02/15/23, 9.57, 9.57, 9.57, 9.57
02/14/23, 9.59, 9.59, 9.59, 9.59
02/13/23, 9.63, 9.63, 9.63, 9.63
02/10/23, 9.61, 9.61, 9.61, 9.61
02/09/23, 9.65, 9.65, 9.65, 9.65
02/08/23, 9.69, 9.69, 9.69, 9.69
