Date, Open, High, Low, Close
01/02/24, 22.99, 22.99, 22.99, 22.99
12/29/23, 23.03, 23.03, 23.03, 23.03
12/28/23, 23.04, 23.04, 23.04, 23.04
12/27/23, 23.13, 23.13, 23.13, 23.13
12/26/23, 23.02, 23.02, 23.02, 23.02
12/22/23, 23.02, 23.02, 23.02, 23.02
12/21/23, 23.05, 23.05, 23.05, 23.05
12/20/23, 23.54, 23.54, 23.54, 23.54
12/19/23, 23.45, 23.45, 23.45, 23.45
12/18/23, 23.44, 23.44, 23.44, 23.44
12/15/23, 23.50, 23.50, 23.50, 23.50
12/14/23, 23.53, 23.53, 23.53, 23.53
12/13/23, 23.28, 23.28, 23.28, 23.28
12/12/23, 22.97, 22.97, 22.97, 22.97
12/11/23, 22.99, 22.99, 22.99, 22.99
12/08/23, 23.03, 23.03, 23.03, 23.03
12/07/23, 23.05, 23.05, 23.05, 23.05
12/06/23, 23.09, 23.09, 23.09, 23.09
12/05/23, 23.06, 23.06, 23.06, 23.06
12/04/23, 22.94, 22.94, 22.94, 22.94
12/01/23, 23.03, 23.03, 23.03, 23.03
11/30/23, 22.88, 22.88, 22.88, 22.88
11/29/23, 22.95, 22.95, 22.95, 22.95
11/28/23, 22.86, 22.86, 22.86, 22.86
11/27/23, 22.78, 22.78, 22.78, 22.78
11/24/23, 22.70, 22.70, 22.70, 22.70
11/22/23, 22.79, 22.79, 22.79, 22.79
11/21/23, 22.77, 22.77, 22.77, 22.77
11/20/23, 22.82, 22.82, 22.82, 22.82
11/17/23, 22.74, 22.74, 22.74, 22.74
11/16/23, 22.72, 22.72, 22.72, 22.72
11/15/23, 22.64, 22.64, 22.64, 22.64
11/14/23, 22.74, 22.74, 22.74, 22.74
11/13/23, 22.55, 22.55, 22.55, 22.55
11/10/23, 22.56, 22.56, 22.56, 22.56
11/09/23, 22.55, 22.55, 22.55, 22.55
11/08/23, 22.75, 22.75, 22.75, 22.75
11/07/23, 22.70, 22.70, 22.70, 22.70
11/06/23, 22.64, 22.64, 22.64, 22.64
11/03/23, 22.70, 22.70, 22.70, 22.70
11/02/23, 22.57, 22.57, 22.57, 22.57
11/01/23, 22.48, 22.48, 22.48, 22.48
10/31/23, 22.28, 22.28, 22.28, 22.28
10/30/23, 22.34, 22.34, 22.34, 22.34
10/27/23, 22.38, 22.38, 22.38, 22.38
10/26/23, 22.34, 22.34, 22.34, 22.34
10/25/23, 22.23, 22.23, 22.23, 22.23
10/24/23, 22.32, 22.32, 22.32, 22.32
10/23/23, 22.30, 22.30, 22.30, 22.30
10/20/23, 22.29, 22.29, 22.29, 22.29
10/19/23, 22.23, 22.23, 22.23, 22.23
10/18/23, 22.24, 22.24, 22.24, 22.24
10/17/23, 22.28, 22.28, 22.28, 22.28
10/16/23, 22.40, 22.40, 22.40, 22.40
10/13/23, 22.45, 22.45, 22.45, 22.45
10/12/23, 22.31, 22.31, 22.31, 22.31
10/11/23, 22.47, 22.47, 22.47, 22.47
10/10/23, 22.36, 22.36, 22.36, 22.36
10/09/23, 22.37, 22.37, 22.37, 22.37
10/06/23, 22.13, 22.13, 22.13, 22.13
10/05/23, 22.21, 22.21, 22.21, 22.21
10/04/23, 22.25, 22.25, 22.25, 22.25
10/03/23, 22.15, 22.15, 22.15, 22.15
10/02/23, 22.30, 22.30, 22.30, 22.30
09/29/23, 22.44, 22.44, 22.44, 22.44
09/28/23, 22.73, 22.73, 22.73, 22.73
09/27/23, 22.62, 22.62, 22.62, 22.62
09/26/23, 22.66, 22.66, 22.66, 22.66
09/25/23, 22.71, 22.71, 22.71, 22.71
09/22/23, 22.87, 22.87, 22.87, 22.87
09/21/23, 22.79, 22.79, 22.79, 22.79
09/20/23, 22.92, 22.92, 22.92, 22.92
09/19/23, 22.97, 22.97, 22.97, 22.97
09/18/23, 23.03, 23.03, 23.03, 23.03
09/15/23, 22.98, 22.98, 22.98, 22.98
09/14/23, 23.03, 23.03, 23.03, 23.03
09/13/23, 23.08, 23.08, 23.08, 23.08
09/12/23, 23.05, 23.05, 23.05, 23.05
09/11/23, 23.03, 23.03, 23.03, 23.03
09/08/23, 23.05, 23.05, 23.05, 23.05
09/07/23, 23.00, 23.00, 23.00, 23.00
09/06/23, 22.93, 22.93, 22.93, 22.93
09/05/23, 22.96, 22.96, 22.96, 22.96
09/01/23, 23.00, 23.00, 23.00, 23.00
08/31/23, 23.10, 23.10, 23.10, 23.10
08/30/23, 23.08, 23.08, 23.08, 23.08
08/29/23, 23.10, 23.10, 23.10, 23.10
08/28/23, 22.99, 22.99, 22.99, 22.99
08/25/23, 22.97, 22.97, 22.97, 22.97
08/24/23, 22.98, 22.98, 22.98, 22.98
08/23/23, 23.08, 23.08, 23.08, 23.08
08/22/23, 22.87, 22.87, 22.87, 22.87
08/21/23, 22.83, 22.83, 22.83, 22.83
08/18/23, 22.89, 22.89, 22.89, 22.89
08/17/23, 22.85, 22.85, 22.85, 22.85
08/16/23, 22.87, 22.87, 22.87, 22.87
08/15/23, 22.94, 22.94, 22.94, 22.94
08/14/23, 23.01, 23.01, 23.01, 23.01
08/11/23, 23.05, 23.05, 23.05, 23.05
08/10/23, 23.08, 23.08, 23.08, 23.08
08/09/23, 23.21, 23.21, 23.21, 23.21
08/08/23, 23.22, 23.22, 23.22, 23.22
08/07/23, 23.20, 23.20, 23.20, 23.20
08/04/23, 23.20, 23.20, 23.20, 23.20
08/03/23, 22.97, 22.97, 22.97, 22.97
08/02/23, 23.12, 23.12, 23.12, 23.12
08/01/23, 23.17, 23.17, 23.17, 23.17
07/31/23, 23.31, 23.31, 23.31, 23.31
07/28/23, 23.29, 23.29, 23.29, 23.29
07/27/23, 23.20, 23.20, 23.20, 23.20
07/26/23, 23.38, 23.38, 23.38, 23.38
07/25/23, 23.37, 23.37, 23.37, 23.37
07/24/23, 23.41, 23.41, 23.41, 23.41
07/21/23, 23.39, 23.39, 23.39, 23.39
07/20/23, 23.39, 23.39, 23.39, 23.39
07/19/23, 23.41, 23.41, 23.41, 23.41
07/18/23, 23.34, 23.34, 23.34, 23.34
07/17/23, 23.35, 23.35, 23.35, 23.35
07/14/23, 23.30, 23.30, 23.30, 23.30
07/13/23, 23.42, 23.42, 23.42, 23.42
07/12/23, 23.30, 23.30, 23.30, 23.30
07/11/23, 23.06, 23.06, 23.06, 23.06
07/10/23, 23.06, 23.06, 23.06, 23.06
07/07/23, 23.00, 23.00, 23.00, 23.00
07/06/23, 23.02, 23.02, 23.02, 23.02
07/05/23, 23.16, 23.16, 23.16, 23.16
07/03/23, 23.26, 23.26, 23.26, 23.26
06/30/23, 23.28, 23.28, 23.28, 23.28
06/29/23, 23.43, 23.43, 23.43, 23.43
06/28/23, 23.60, 23.60, 23.60, 23.60
06/27/23, 23.54, 23.54, 23.54, 23.54
06/26/23, 23.61, 23.61, 23.61, 23.61
06/23/23, 23.60, 23.60, 23.60, 23.60
06/22/23, 23.54, 23.54, 23.54, 23.54
06/21/23, 23.63, 23.63, 23.63, 23.63
06/20/23, 23.62, 23.62, 23.62, 23.62
06/16/23, 23.56, 23.56, 23.56, 23.56
06/15/23, 23.62, 23.62, 23.62, 23.62
06/14/23, 23.48, 23.48, 23.48, 23.48
06/13/23, 23.43, 23.43, 23.43, 23.43
06/12/23, 23.55, 23.55, 23.55, 23.55
06/09/23, 23.53, 23.53, 23.53, 23.53
06/08/23, 23.59, 23.59, 23.59, 23.59
06/07/23, 23.49, 23.49, 23.49, 23.49
06/06/23, 23.60, 23.60, 23.60, 23.60
06/05/23, 23.58, 23.58, 23.58, 23.58
06/02/23, 23.54, 23.54, 23.54, 23.54
06/01/23, 23.66, 23.66, 23.66, 23.66
05/31/23, 23.62, 23.62, 23.62, 23.62
05/30/23, 23.59, 23.59, 23.59, 23.59
05/26/23, 23.49, 23.49, 23.49, 23.49
05/25/23, 23.48, 23.48, 23.48, 23.48
05/24/23, 23.59, 23.59, 23.59, 23.59
05/23/23, 23.68, 23.68, 23.68, 23.68
05/22/23, 23.60, 23.60, 23.60, 23.60
05/19/23, 23.62, 23.62, 23.62, 23.62
05/18/23, 23.69, 23.69, 23.69, 23.69
05/17/23, 23.78, 23.78, 23.78, 23.78
05/16/23, 23.80, 23.80, 23.80, 23.80
05/15/23, 23.86, 23.86, 23.86, 23.86
05/12/23, 23.88, 23.88, 23.88, 23.88
05/11/23, 23.97, 23.97, 23.97, 23.97
05/10/23, 23.92, 23.92, 23.92, 23.92
05/09/23, 23.85, 23.85, 23.85, 23.85
05/08/23, 23.89, 23.89, 23.89, 23.89
05/05/23, 23.96, 23.96, 23.96, 23.96
05/04/23, 24.02, 24.02, 24.02, 24.02
05/03/23, 24.03, 24.03, 24.03, 24.03
05/02/23, 23.92, 23.92, 23.92, 23.92
05/01/23, 23.75, 23.75, 23.75, 23.75
04/28/23, 23.91, 23.91, 23.91, 23.91
04/27/23, 23.89, 23.89, 23.89, 23.89
04/26/23, 24.00, 24.00, 24.00, 24.00
04/25/23, 24.07, 24.07, 24.07, 24.07
04/24/23, 23.93, 23.93, 23.93, 23.93
04/21/23, 23.80, 23.80, 23.80, 23.80
04/20/23, 23.82, 23.82, 23.82, 23.82
04/19/23, 23.75, 23.75, 23.75, 23.75
04/18/23, 23.77, 23.77, 23.77, 23.77
04/17/23, 23.76, 23.76, 23.76, 23.76
04/14/23, 23.86, 23.86, 23.86, 23.86
04/13/23, 23.96, 23.96, 23.96, 23.96
04/12/23, 24.01, 24.01, 24.01, 24.01
04/11/23, 24.00, 24.00, 24.00, 24.00
04/10/23, 23.97, 23.97, 23.97, 23.97
04/06/23, 24.11, 24.11, 24.11, 24.11
04/05/23, 24.07, 24.07, 24.07, 24.07
04/04/23, 24.02, 24.02, 24.02, 24.02
04/03/23, 23.96, 23.96, 23.96, 23.96
03/31/23, 23.89, 23.89, 23.89, 23.89
03/30/23, 23.86, 23.86, 23.86, 23.86
03/29/23, 23.83, 23.83, 23.83, 23.83
03/28/23, 23.79, 23.79, 23.79, 23.79
03/27/23, 23.74, 23.74, 23.74, 23.74
03/24/23, 23.91, 23.91, 23.91, 23.91
03/23/23, 23.96, 23.96, 23.96, 23.96
03/22/23, 23.90, 23.90, 23.90, 23.90
03/21/23, 23.60, 23.60, 23.60, 23.60
