Date, Open, High, Low, Close
04/04/19, 71.56, 71.56, 71.56, 71.56
04/03/19, 71.42, 71.42, 71.42, 71.42
04/02/19, 71.23, 71.23, 71.23, 71.23
04/01/19, 71.24, 71.24, 71.24, 71.24
03/29/19, 70.43, 70.43, 70.43, 70.43
03/28/19, 69.98, 69.98, 69.98, 69.98
03/27/19, 69.66, 69.66, 69.66, 69.66
03/26/19, 69.99, 69.99, 69.99, 69.99
03/25/19, 69.46, 69.46, 69.46, 69.46
03/22/19, 69.49, 69.49, 69.49, 69.49
03/21/19, 71.34, 71.34, 71.34, 71.34
03/20/19, 70.54, 70.54, 70.54, 70.54
03/19/19, 70.79, 70.79, 70.79, 70.79
03/18/19, 70.84, 70.84, 70.84, 70.84
03/15/19, 70.56, 70.56, 70.56, 70.56
03/14/19, 70.24, 70.24, 70.24, 70.24
03/13/19, 70.30, 70.30, 70.30, 70.30
03/12/19, 69.84, 69.84, 69.84, 69.84
03/11/19, 69.64, 69.64, 69.64, 69.64
03/08/19, 68.62, 68.62, 68.62, 68.62
03/07/19, 68.75, 68.75, 68.75, 68.75
03/06/19, 69.29, 69.29, 69.29, 69.29
03/05/19, 69.85, 69.85, 69.85, 69.85
03/04/19, 69.95, 69.95, 69.95, 69.95
03/01/19, 70.28, 70.28, 70.28, 70.28
02/28/19, 69.80, 69.80, 69.80, 69.80
02/27/19, 69.99, 69.99, 69.99, 69.99
02/26/19, 69.96, 69.96, 69.96, 69.96
02/25/19, 70.07, 70.07, 70.07, 70.07
02/22/19, 69.98, 69.98, 69.98, 69.98
02/21/19, 69.50, 69.50, 69.50, 69.50
02/20/19, 69.74, 69.74, 69.74, 69.74
02/19/19, 69.61, 69.61, 69.61, 69.61
02/15/19, 69.49, 69.49, 69.49, 69.49
02/14/19, 68.72, 68.72, 68.72, 68.72
02/13/19, 68.85, 68.85, 68.85, 68.85
02/12/19, 68.64, 68.64, 68.64, 68.64
02/11/19, 67.77, 67.77, 67.77, 67.77
02/08/19, 67.66, 67.66, 67.66, 67.66
02/07/19, 67.59, 67.59, 67.59, 67.59
02/06/19, 68.18, 68.18, 68.18, 68.18
02/05/19, 68.33, 68.33, 68.33, 68.33
02/04/19, 68.02, 68.02, 68.02, 68.02
02/01/19, 67.54, 67.54, 67.54, 67.54
01/31/19, 67.43, 67.43, 67.43, 67.43
01/30/19, 66.85, 66.85, 66.85, 66.85
01/29/19, 65.86, 65.86, 65.86, 65.86
01/28/19, 65.96, 65.96, 65.96, 65.96
01/25/19, 66.44, 66.44, 66.44, 66.44
01/24/19, 65.83, 65.83, 65.83, 65.83
01/23/19, 65.67, 65.67, 65.67, 65.67
01/22/19, 65.57, 65.57, 65.57, 65.57
01/18/19, 66.52, 66.52, 66.52, 66.52
01/17/19, 65.67, 65.67, 65.67, 65.67
01/16/19, 65.16, 65.16, 65.16, 65.16
01/15/19, 64.97, 64.97, 64.97, 64.97
01/14/19, 64.29, 64.29, 64.29, 64.29
01/11/19, 64.66, 64.66, 64.66, 64.66
01/10/19, 64.66, 64.66, 64.66, 64.66
01/09/19, 64.35, 64.35, 64.35, 64.35
01/08/19, 64.02, 64.02, 64.02, 64.02
01/07/19, 63.35, 63.35, 63.35, 63.35
01/04/19, 62.81, 62.81, 62.81, 62.81
01/03/19, 60.71, 60.71, 60.71, 60.71
01/02/19, 62.15, 62.15, 62.15, 62.15
12/31/18, 62.09, 62.09, 62.09, 62.09
12/28/18, 61.55, 61.55, 61.55, 61.55
12/27/18, 61.57, 61.57, 61.57, 61.57
12/26/18, 61.08, 61.08, 61.08, 61.08
12/24/18, 58.19, 58.19, 58.19, 58.19
12/21/18, 59.77, 59.77, 59.77, 59.77
12/20/18, 61.41, 61.41, 61.41, 61.41
12/19/18, 62.40, 62.40, 62.40, 62.40
12/18/18, 63.39, 63.39, 63.39, 63.39
12/17/18, 63.38, 63.38, 63.38, 63.38
12/14/18, 64.77, 64.77, 64.77, 64.77
12/13/18, 65.96, 65.96, 65.96, 65.96
12/12/18, 66.10, 66.10, 66.10, 66.10
12/11/18, 65.71, 65.71, 65.71, 65.71
12/10/18, 65.75, 65.75, 65.75, 65.75
12/07/18, 65.69, 65.69, 65.69, 65.69
12/06/18, 67.23, 67.23, 67.23, 67.23
12/04/18, 67.29, 67.29, 67.29, 67.29
12/03/18, 69.60, 69.60, 69.60, 69.60
11/30/18, 68.85, 68.85, 68.85, 68.85
11/29/18, 68.29, 68.29, 68.29, 68.29
11/28/18, 68.42, 68.42, 68.42, 68.42
11/27/18, 66.87, 66.87, 66.87, 66.87
11/26/18, 66.78, 66.78, 66.78, 66.78
11/23/18, 65.76, 65.76, 65.76, 65.76
11/21/18, 66.12, 66.12, 66.12, 66.12
11/20/18, 65.81, 65.81, 65.81, 65.81
11/19/18, 66.99, 66.99, 66.99, 66.99
11/16/18, 68.17, 68.17, 68.17, 68.17
11/15/18, 68.02, 68.02, 68.02, 68.02
11/14/18, 67.26, 67.26, 67.26, 67.26
11/13/18, 67.76, 67.76, 67.76, 67.76
11/12/18, 67.85, 67.85, 67.85, 67.85
11/09/18, 69.20, 69.20, 69.20, 69.20
11/08/18, 69.89, 69.89, 69.89, 69.89
11/07/18, 70.06, 70.06, 70.06, 70.06
11/06/18, 68.66, 68.66, 68.66, 68.66
11/05/18, 68.24, 68.24, 68.24, 68.24
11/02/18, 67.93, 67.93, 67.93, 67.93
11/01/18, 68.29, 68.29, 68.29, 68.29
10/31/18, 67.45, 67.45, 67.45, 67.45
10/30/18, 66.74, 66.74, 66.74, 66.74
10/29/18, 65.68, 65.68, 65.68, 65.68
10/26/18, 66.11, 66.11, 66.11, 66.11
10/25/18, 67.22, 67.22, 67.22, 67.22
10/24/18, 65.99, 65.99, 65.99, 65.99
10/23/18, 68.14, 68.14, 68.14, 68.14
10/22/18, 68.54, 68.54, 68.54, 68.54
10/19/18, 68.82, 68.82, 68.82, 68.82
10/18/18, 68.96, 68.96, 68.96, 68.96
10/17/18, 69.99, 69.99, 69.99, 69.99
10/16/18, 70.05, 70.05, 70.05, 70.05
10/15/18, 68.52, 68.52, 68.52, 68.52
10/12/18, 68.83, 68.83, 68.83, 68.83
10/11/18, 67.95, 67.95, 67.95, 67.95
10/10/18, 69.34, 69.34, 69.34, 69.34
10/09/18, 71.66, 71.66, 71.66, 71.66
10/08/18, 71.79, 71.79, 71.79, 71.79
10/05/18, 71.87, 71.87, 71.87, 71.87
10/04/18, 72.30, 72.30, 72.30, 72.30
10/03/18, 72.95, 72.95, 72.95, 72.95
10/02/18, 72.83, 72.83, 72.83, 72.83
10/01/18, 72.95, 72.95, 72.95, 72.95
09/28/18, 72.84, 72.84, 72.84, 72.84
09/27/18, 72.81, 72.81, 72.81, 72.81
09/26/18, 72.97, 72.97, 72.97, 72.97
09/25/18, 73.27, 73.27, 73.27, 73.27
09/24/18, 73.32, 73.32, 73.32, 73.32
09/21/18, 73.59, 73.59, 73.59, 73.59
09/20/18, 73.65, 73.65, 73.65, 73.65
09/19/18, 73.07, 73.07, 73.07, 73.07
09/18/18, 73.06, 73.06, 73.06, 73.06
09/17/18, 72.67, 72.67, 72.67, 72.67
09/14/18, 73.15, 73.15, 73.15, 73.15
09/13/18, 73.07, 73.07, 73.07, 73.07
09/12/18, 72.72, 72.72, 72.72, 72.72
09/11/18, 72.70, 72.70, 72.70, 72.70
09/10/18, 72.46, 72.46, 72.46, 72.46
09/07/18, 72.29, 72.29, 72.29, 72.29
09/06/18, 72.44, 72.44, 72.44, 72.44
09/05/18, 72.71, 72.71, 72.71, 72.71
09/04/18, 72.95, 72.95, 72.95, 72.95
08/31/18, 73.07, 73.07, 73.07, 73.07
08/30/18, 73.01, 73.01, 73.01, 73.01
08/29/18, 73.31, 73.31, 73.31, 73.31
08/28/18, 72.91, 72.91, 72.91, 72.91
08/27/18, 72.89, 72.89, 72.89, 72.89
08/24/18, 72.37, 72.37, 72.37, 72.37
08/23/18, 71.92, 71.92, 71.92, 71.92
08/22/18, 72.06, 72.06, 72.06, 72.06
08/21/18, 72.05, 72.05, 72.05, 72.05
08/20/18, 71.82, 71.82, 71.82, 71.82
08/17/18, 71.63, 71.63, 71.63, 71.63
08/16/18, 71.38, 71.38, 71.38, 71.38
08/15/18, 70.80, 70.80, 70.80, 70.80
08/14/18, 71.38, 71.38, 71.38, 71.38
08/13/18, 70.89, 70.89, 70.89, 70.89
08/10/18, 71.20, 71.20, 71.20, 71.20
08/09/18, 71.64, 71.64, 71.64, 71.64
08/08/18, 71.69, 71.69, 71.69, 71.69
08/07/18, 71.73, 71.73, 71.73, 71.73
08/06/18, 71.51, 71.51, 71.51, 71.51
08/03/18, 71.22, 71.22, 71.22, 71.22
08/02/18, 70.97, 70.97, 70.97, 70.97
08/01/18, 70.55, 70.55, 70.55, 70.55
07/31/18, 70.63, 70.63, 70.63, 70.63
07/30/18, 70.22, 70.22, 70.22, 70.22
07/27/18, 70.66, 70.66, 70.66, 70.66
07/26/18, 71.24, 71.24, 71.24, 71.24
07/25/18, 71.36, 71.36, 71.36, 71.36
07/24/18, 70.76, 70.76, 70.76, 70.76
07/23/18, 70.61, 70.61, 70.61, 70.61
07/20/18, 70.50, 70.50, 70.50, 70.50
07/19/18, 70.60, 70.60, 70.60, 70.60
07/18/18, 70.79, 70.79, 70.79, 70.79
07/17/18, 70.62, 70.62, 70.62, 70.62
07/16/18, 70.32, 70.32, 70.32, 70.32
07/13/18, 70.44, 70.44, 70.44, 70.44
07/12/18, 70.39, 70.39, 70.39, 70.39
07/11/18, 69.81, 69.81, 69.81, 69.81
07/10/18, 70.30, 70.30, 70.30, 70.30
07/09/18, 70.13, 70.13, 70.13, 70.13
07/06/18, 69.52, 69.52, 69.52, 69.52
07/05/18, 68.92, 68.92, 68.92, 68.92
07/03/18, 68.31, 68.31, 68.31, 68.31
07/02/18, 68.57, 68.57, 68.57, 68.57
06/29/18, 68.34, 68.34, 68.34, 68.34
06/28/18, 68.29, 68.29, 68.29, 68.29
06/27/18, 67.87, 67.87, 67.87, 67.87
06/26/18, 68.54, 68.54, 68.54, 68.54
06/25/18, 68.36, 68.36, 68.36, 68.36
06/22/18, 69.35, 69.35, 69.35, 69.35
06/21/18, 69.24, 69.24, 69.24, 69.24
06/20/18, 70.02, 70.02, 70.02, 70.02
06/19/18, 69.84, 69.84, 69.84, 69.84
06/18/18, 70.10, 70.10, 70.10, 70.10
06/15/18, 70.17, 70.17, 70.17, 70.17
06/14/18, 70.22, 70.22, 70.22, 70.22
06/13/18, 70.01, 70.01, 70.01, 70.01
06/12/18, 70.29, 70.29, 70.29, 70.29
06/11/18, 70.13, 70.13, 70.13, 70.13
06/08/18, 70.05, 70.05, 70.05, 70.05
06/07/18, 69.82, 69.82, 69.82, 69.82
06/06/18, 69.89, 69.89, 69.89, 69.89
06/05/18, 69.30, 69.30, 69.30, 69.30
06/04/18, 69.20, 69.20, 69.20, 69.20
06/01/18, 68.88, 68.88, 68.88, 68.88
05/31/18, 68.17, 68.17, 68.17, 68.17
05/30/18, 68.64, 68.64, 68.64, 68.64
05/29/18, 67.75, 67.75, 67.75, 67.75
05/25/18, 68.44, 68.44, 68.44, 68.44
05/24/18, 68.58, 68.58, 68.58, 68.58
05/23/18, 68.69, 68.69, 68.69, 68.69
05/22/18, 68.48, 68.48, 68.48, 68.48
05/21/18, 68.74, 68.74, 68.74, 68.74
05/18/18, 68.24, 68.24, 68.24, 68.24
05/17/18, 68.38, 68.38, 68.38, 68.38
05/16/18, 68.37, 68.37, 68.37, 68.37
05/15/18, 68.04, 68.04, 68.04, 68.04
05/14/18, 68.45, 68.45, 68.45, 68.45
05/11/18, 68.43, 68.43, 68.43, 68.43
05/10/18, 68.29, 68.29, 68.29, 68.29
05/09/18, 67.70, 67.70, 67.70, 67.70
05/08/18, 67.08, 67.08, 67.08, 67.08
05/07/18, 67.05, 67.05, 67.05, 67.05
05/04/18, 66.76, 66.76, 66.76, 66.76
05/03/18, 65.92, 65.92, 65.92, 65.92
05/02/18, 66.07, 66.07, 66.07, 66.07
05/01/18, 66.48, 66.48, 66.48, 66.48
04/30/18, 66.30, 66.30, 66.30, 66.30
04/27/18, 66.85, 66.85, 66.85, 66.85
04/26/18, 66.80, 66.80, 66.80, 66.80
04/25/18, 66.16, 66.16, 66.16, 66.16
04/24/18, 66.08, 66.08, 66.08, 66.08
04/23/18, 66.91, 66.91, 66.91, 66.91
04/20/18, 66.92, 66.92, 66.92, 66.92
04/19/18, 67.45, 67.45, 67.45, 67.45
04/18/18, 67.83, 67.83, 67.83, 67.83
04/17/18, 67.74, 67.74, 67.74, 67.74
04/16/18, 67.03, 67.03, 67.03, 67.03
04/13/18, 66.48, 66.48, 66.48, 66.48
04/12/18, 66.69, 66.69, 66.69, 66.69
04/11/18, 66.16, 66.16, 66.16, 66.16
04/10/18, 66.46, 66.46, 66.46, 66.46
04/09/18, 65.36, 65.36, 65.36, 65.36
04/06/18, 65.16, 65.16, 65.16, 65.16
04/05/18, 66.59, 66.59, 66.59, 66.59
04/04/18, 66.12, 66.12, 66.12, 66.12
04/03/18, 65.36, 65.36, 65.36, 65.36
04/02/18, 64.56, 64.56, 64.56, 64.56
03/29/18, 66.05, 66.05, 66.05, 66.05
03/28/18, 65.17, 65.17, 65.17, 65.17
03/27/18, 65.32, 65.32, 65.32, 65.32
03/26/18, 66.48, 66.48, 66.48, 66.48
03/23/18, 64.79, 64.79, 64.79, 64.79
03/22/18, 66.16, 66.16, 66.16, 66.16
03/21/18, 67.84, 67.84, 67.84, 67.84
03/20/18, 68.17, 68.17, 68.17, 68.17
03/19/18, 68.07, 68.07, 68.07, 68.07
03/16/18, 69.00, 69.00, 69.00, 69.00
03/15/18, 68.83, 68.83, 68.83, 68.83
03/14/18, 68.93, 68.93, 68.93, 68.93
03/13/18, 69.29, 69.29, 69.29, 69.29
03/12/18, 69.72, 69.72, 69.72, 69.72
03/09/18, 69.76, 69.76, 69.76, 69.76
03/08/18, 68.61, 68.61, 68.61, 68.61
03/07/18, 68.34, 68.34, 68.34, 68.34
03/06/18, 68.29, 68.29, 68.29, 68.29
03/05/18, 68.04, 68.04, 68.04, 68.04
03/02/18, 67.31, 67.31, 67.31, 67.31
03/01/18, 66.87, 66.87, 66.87, 66.87
02/28/18, 67.66, 67.66, 67.66, 67.66
02/27/18, 68.41, 68.41, 68.41, 68.41
02/26/18, 69.30, 69.30, 69.30, 69.30
02/23/18, 68.55, 68.55, 68.55, 68.55
02/22/18, 67.51, 67.51, 67.51, 67.51
02/21/18, 67.48, 67.48, 67.48, 67.48
02/20/18, 67.80, 67.80, 67.80, 67.80
02/16/18, 68.21, 68.21, 68.21, 68.21
02/15/18, 68.16, 68.16, 68.16, 68.16
02/14/18, 67.35, 67.35, 67.35, 67.35
02/13/18, 66.39, 66.39, 66.39, 66.39
02/12/18, 66.21, 66.21, 66.21, 66.21
02/09/18, 65.34, 65.34, 65.34, 65.34
02/08/18, 64.42, 64.42, 64.42, 64.42
02/07/18, 66.86, 66.86, 66.86, 66.86
02/06/18, 67.13, 67.13, 67.13, 67.13
02/05/18, 66.06, 66.06, 66.06, 66.06
02/02/18, 68.81, 68.81, 68.81, 68.81
02/01/18, 70.27, 70.27, 70.27, 70.27
01/31/18, 70.27, 70.27, 70.27, 70.27
01/30/18, 70.27, 70.27, 70.27, 70.27
01/29/18, 71.03, 71.03, 71.03, 71.03
01/26/18, 71.50, 71.50, 71.50, 71.50
01/25/18, 70.74, 70.74, 70.74, 70.74
01/24/18, 70.70, 70.70, 70.70, 70.70
01/23/18, 70.79, 70.79, 70.79, 70.79
01/22/18, 70.62, 70.62, 70.62, 70.62
01/19/18, 70.06, 70.06, 70.06, 70.06
01/18/18, 69.67, 69.67, 69.67, 69.67
01/17/18, 69.81, 69.81, 69.81, 69.81
01/16/18, 69.17, 69.17, 69.17, 69.17
01/12/18, 69.49, 69.49, 69.49, 69.49
01/11/18, 69.07, 69.07, 69.07, 69.07
01/10/18, 68.50, 68.50, 68.50, 68.50
01/09/18, 68.58, 68.58, 68.58, 68.58
01/08/18, 68.49, 68.49, 68.49, 68.49
01/05/18, 68.36, 68.36, 68.36, 68.36
01/04/18, 67.92, 67.92, 67.92, 67.92
01/03/18, 67.67, 67.67, 67.67, 67.67
01/02/18, 67.27, 67.27, 67.27, 67.27
12/29/17, 66.72, 66.72, 66.72, 66.72
12/28/17, 67.08, 67.08, 67.08, 67.08
12/27/17, 66.92, 66.92, 66.92, 66.92
12/26/17, 66.87, 66.87, 66.87, 66.87
12/22/17, 66.91, 66.91, 66.91, 66.91
12/21/17, 66.94, 66.94, 66.94, 66.94
12/20/17, 66.79, 66.79, 66.79, 66.79
12/19/17, 67.14, 67.14, 67.14, 67.14
12/18/17, 67.39, 67.39, 67.39, 67.39
12/15/17, 66.97, 66.97, 66.97, 66.97
12/14/17, 66.34, 66.34, 66.34, 66.34
12/13/17, 66.65, 66.65, 66.65, 66.65
12/12/17, 66.65, 66.65, 66.65, 66.65
12/11/17, 66.59, 66.59, 66.59, 66.59
12/08/17, 66.42, 66.42, 66.42, 66.42
12/07/17, 66.07, 66.07, 66.07, 66.07
12/06/17, 65.81, 65.81, 65.81, 65.81
12/05/17, 65.86, 65.86, 65.86, 65.86
12/04/17, 66.15, 66.15, 66.15, 66.15
12/01/17, 66.24, 66.24, 66.24, 66.24
11/30/17, 66.38, 66.38, 66.38, 66.38
11/29/17, 65.87, 65.87, 65.87, 65.87
11/28/17, 65.86, 65.86, 65.86, 65.86
11/27/17, 65.20, 65.20, 65.20, 65.20
11/24/17, 65.25, 65.25, 65.25, 65.25
11/22/17, 65.12, 65.12, 65.12, 65.12
11/21/17, 65.16, 65.16, 65.16, 65.16
11/20/17, 64.71, 64.71, 64.71, 64.71
11/17/17, 64.59, 64.59, 64.59, 64.59
11/16/17, 64.68, 64.68, 64.68, 64.68
11/15/17, 64.09, 64.09, 64.09, 64.09
11/14/17, 64.42, 64.42, 64.42, 64.42
11/13/17, 64.56, 64.56, 64.56, 64.56
11/10/17, 64.50, 64.50, 64.50, 64.50
11/09/17, 64.52, 64.52, 64.52, 64.52
11/08/17, 64.76, 64.76, 64.76, 64.76
11/07/17, 64.67, 64.67, 64.67, 64.67
11/06/17, 64.77, 64.77, 64.77, 64.77
11/03/17, 64.67, 64.67, 64.67, 64.67
11/02/17, 64.49, 64.49, 64.49, 64.49
11/01/17, 64.46, 64.46, 64.46, 64.46
10/31/17, 64.42, 64.42, 64.42, 64.42
10/30/17, 64.29, 64.29, 64.29, 64.29
10/27/17, 64.56, 64.56, 64.56, 64.56
10/26/17, 64.06, 64.06, 64.06, 64.06
10/25/17, 63.95, 63.95, 63.95, 63.95
10/24/17, 64.26, 64.26, 64.26, 64.26
10/23/17, 64.16, 64.16, 64.16, 64.16
10/20/17, 64.44, 64.44, 64.44, 64.44
10/19/17, 64.11, 64.11, 64.11, 64.11
10/18/17, 64.09, 64.09, 64.09, 64.09
10/17/17, 64.02, 64.02, 64.02, 64.02
10/16/17, 64.00, 64.00, 64.00, 64.00
10/13/17, 63.91, 63.91, 63.91, 63.91
10/12/17, 63.87, 63.87, 63.87, 63.87
10/11/17, 63.96, 63.96, 63.96, 63.96
10/10/17, 63.86, 63.86, 63.86, 63.86
10/09/17, 63.72, 63.72, 63.72, 63.72
10/06/17, 63.85, 63.85, 63.85, 63.85
10/05/17, 63.91, 63.91, 63.91, 63.91
10/04/17, 63.57, 63.57, 63.57, 63.57
10/03/17, 63.50, 63.50, 63.50, 63.50
10/02/17, 63.36, 63.36, 63.36, 63.36
09/29/17, 63.05, 63.05, 63.05, 63.05
09/28/17, 62.83, 62.83, 62.83, 62.83
09/27/17, 62.73, 62.73, 62.73, 62.73
09/26/17, 62.40, 62.40, 62.40, 62.40
09/25/17, 62.38, 62.38, 62.38, 62.38
09/22/17, 62.50, 62.50, 62.50, 62.50
09/21/17, 62.42, 62.42, 62.42, 62.42
09/20/17, 62.87, 62.87, 62.87, 62.87
09/19/17, 62.79, 62.79, 62.79, 62.79
09/18/17, 62.74, 62.74, 62.74, 62.74
09/15/17, 62.60, 62.60, 62.60, 62.60
09/14/17, 62.47, 62.47, 62.47, 62.47
09/13/17, 62.51, 62.51, 62.51, 62.51
09/12/17, 62.47, 62.47, 62.47, 62.47
09/11/17, 62.23, 62.23, 62.23, 62.23
09/08/17, 61.56, 61.56, 61.56, 61.56
09/07/17, 61.62, 61.62, 61.62, 61.62
09/06/17, 61.64, 61.64, 61.64, 61.64
09/05/17, 61.47, 61.47, 61.47, 61.47
09/01/17, 61.96, 61.96, 61.96, 61.96
08/31/17, 61.80, 61.80, 61.80, 61.80
08/30/17, 61.40, 61.40, 61.40, 61.40
08/29/17, 61.08, 61.08, 61.08, 61.08
08/28/17, 61.03, 61.03, 61.03, 61.03
08/25/17, 61.00, 61.00, 61.00, 61.00
08/24/17, 60.88, 60.88, 60.88, 60.88
08/23/17, 60.96, 60.96, 60.96, 60.96
08/22/17, 61.14, 61.14, 61.14, 61.14
08/21/17, 60.54, 60.54, 60.54, 60.54
08/18/17, 60.48, 60.48, 60.48, 60.48
08/17/17, 60.58, 60.58, 60.58, 60.58
08/16/17, 61.54, 61.54, 61.54, 61.54
08/15/17, 61.43, 61.43, 61.43, 61.43
08/14/17, 61.50, 61.50, 61.50, 61.50
08/11/17, 60.86, 60.86, 60.86, 60.86
08/10/17, 60.76, 60.76, 60.76, 60.76
08/09/17, 61.66, 61.66, 61.66, 61.66
08/08/17, 61.74, 61.74, 61.74, 61.74
08/07/17, 61.90, 61.90, 61.90, 61.90
08/04/17, 61.80, 61.80, 61.80, 61.80
08/03/17, 61.66, 61.66, 61.66, 61.66
08/02/17, 61.79, 61.79, 61.79, 61.79
08/01/17, 61.85, 61.85, 61.85, 61.85
07/31/17, 61.70, 61.70, 61.70, 61.70
07/28/17, 61.76, 61.76, 61.76, 61.76
07/27/17, 61.85, 61.85, 61.85, 61.85
07/26/17, 61.95, 61.95, 61.95, 61.95
07/25/17, 61.98, 61.98, 61.98, 61.98
07/24/17, 61.77, 61.77, 61.77, 61.77
07/21/17, 61.80, 61.80, 61.80, 61.80
07/20/17, 61.84, 61.84, 61.84, 61.84
07/19/17, 61.85, 61.85, 61.85, 61.85
07/18/17, 61.48, 61.48, 61.48, 61.48
07/17/17, 61.46, 61.46, 61.46, 61.46
07/14/17, 61.45, 61.45, 61.45, 61.45
07/13/17, 61.18, 61.18, 61.18, 61.18
07/12/17, 61.07, 61.07, 61.07, 61.07
07/11/17, 60.62, 60.62, 60.62, 60.62
07/10/17, 60.63, 60.63, 60.63, 60.63
07/07/17, 60.62, 60.62, 60.62, 60.62
07/06/17, 60.20, 60.20, 60.20, 60.20
07/05/17, 60.79, 60.79, 60.79, 60.79
07/03/17, 60.75, 60.75, 60.75, 60.75
06/30/17, 60.57, 60.57, 60.57, 60.57
06/29/17, 60.48, 60.48, 60.48, 60.48
06/28/17, 60.99, 60.99, 60.99, 60.99
06/27/17, 60.41, 60.41, 60.41, 60.41
06/26/17, 60.91, 60.91, 60.91, 60.91
06/23/17, 60.87, 60.87, 60.87, 60.87
06/22/17, 60.72, 60.72, 60.72, 60.72
06/21/17, 60.72, 60.72, 60.72, 60.72
06/20/17, 60.77, 60.77, 60.77, 60.77
06/19/17, 61.49, 61.49, 61.49, 61.49
06/16/17, 60.99, 60.99, 60.99, 60.99
06/15/17, 60.99, 60.99, 60.99, 60.99
06/14/17, 61.14, 61.14, 61.14, 61.14
06/13/17, 61.23, 61.23, 61.23, 61.23
06/12/17, 60.91, 60.91, 60.91, 60.91
06/09/17, 60.96, 60.96, 60.96, 60.96
06/08/17, 60.99, 60.99, 60.99, 60.99
06/07/17, 60.89, 60.89, 60.89, 60.89
06/06/17, 60.80, 60.80, 60.80, 60.80
06/05/17, 60.97, 60.97, 60.97, 60.97
06/02/17, 61.08, 61.08, 61.08, 61.08
06/01/17, 60.85, 60.85, 60.85, 60.85
05/31/17, 60.29, 60.29, 60.29, 60.29
05/30/17, 60.30, 60.30, 60.30, 60.30
05/26/17, 60.41, 60.41, 60.41, 60.41
05/25/17, 60.40, 60.40, 60.40, 60.40
05/24/17, 60.15, 60.15, 60.15, 60.15
05/23/17, 60.00, 60.00, 60.00, 60.00
05/22/17, 59.89, 59.89, 59.89, 59.89
05/19/17, 59.56, 59.56, 59.56, 59.56
05/18/17, 59.16, 59.16, 59.16, 59.16
05/17/17, 58.94, 58.94, 58.94, 58.94
05/16/17, 60.06, 60.06, 60.06, 60.06
05/15/17, 60.09, 60.09, 60.09, 60.09
05/12/17, 59.77, 59.77, 59.77, 59.77
05/11/17, 59.88, 59.88, 59.88, 59.88
05/10/17, 60.04, 60.04, 60.04, 60.04
05/09/17, 59.92, 59.92, 59.92, 59.92
05/08/17, 59.97, 59.97, 59.97, 59.97
05/05/17, 60.01, 60.01, 60.01, 60.01
05/04/17, 59.72, 59.72, 59.72, 59.72
05/03/17, 59.72, 59.72, 59.72, 59.72
05/02/17, 59.84, 59.84, 59.84, 59.84
05/01/17, 59.81, 59.81, 59.81, 59.81
04/28/17, 59.68, 59.68, 59.68, 59.68
04/27/17, 59.87, 59.87, 59.87, 59.87
04/26/17, 59.84, 59.84, 59.84, 59.84
04/25/17, 59.83, 59.83, 59.83, 59.83
04/24/17, 59.45, 59.45, 59.45, 59.45
04/21/17, 58.81, 58.81, 58.81, 58.81
04/20/17, 58.99, 58.99, 58.99, 58.99
04/19/17, 58.52, 58.52, 58.52, 58.52
04/18/17, 58.57, 58.57, 58.57, 58.57
04/17/17, 58.71, 58.71, 58.71, 58.71
04/13/17, 58.19, 58.19, 58.19, 58.19
04/12/17, 58.60, 58.60, 58.60, 58.60
04/11/17, 58.89, 58.89, 58.89, 58.89
04/10/17, 58.90, 58.90, 58.90, 58.90
04/07/17, 58.84, 58.84, 58.84, 58.84
04/06/17, 58.88, 58.88, 58.88, 58.88
04/05/17, 58.69, 58.69, 58.69, 58.69
04/04/17, 58.93, 58.93, 58.93, 58.93
04/03/17, 58.90, 58.90, 58.90, 58.90
03/31/17, 59.06, 59.06, 59.06, 59.06
03/30/17, 59.15, 59.15, 59.15, 59.15
03/29/17, 58.95, 58.95, 58.95, 58.95
03/28/17, 58.85, 58.85, 58.85, 58.85
03/27/17, 58.42, 58.42, 58.42, 58.42
03/24/17, 58.46, 58.46, 58.46, 58.46
03/23/17, 58.50, 58.50, 58.50, 58.50
03/22/17, 58.77, 58.77, 58.77, 58.77
03/21/17, 58.68, 58.68, 58.68, 58.68
03/20/17, 59.52, 59.52, 59.52, 59.52
03/17/17, 59.66, 59.66, 59.66, 59.66
03/16/17, 59.70, 59.70, 59.70, 59.70
03/15/17, 59.77, 59.77, 59.77, 59.77
03/14/17, 59.22, 59.22, 59.22, 59.22
03/13/17, 59.43, 59.43, 59.43, 59.43
03/10/17, 59.37, 59.37, 59.37, 59.37
03/09/17, 59.17, 59.17, 59.17, 59.17
03/08/17, 59.16, 59.16, 59.16, 59.16
03/07/17, 59.31, 59.31, 59.31, 59.31
03/06/17, 59.52, 59.52, 59.52, 59.52
03/03/17, 59.74, 59.74, 59.74, 59.74
03/02/17, 59.71, 59.71, 59.71, 59.71
03/01/17, 60.11, 60.11, 60.11, 60.11
02/28/17, 59.28, 59.28, 59.28, 59.28
02/27/17, 59.52, 59.52, 59.52, 59.52
02/24/17, 59.38, 59.38, 59.38, 59.38
02/23/17, 59.29, 59.29, 59.29, 59.29
02/22/17, 59.32, 59.32, 59.32, 59.32
02/21/17, 59.41, 59.41, 59.41, 59.41
02/17/17, 59.04, 59.04, 59.04, 59.04
02/16/17, 58.94, 58.94, 58.94, 58.94
02/15/17, 59.01, 59.01, 59.01, 59.01
